EAR,MAR,PERCLOS,BLINKS,YAWNS,Pitch,label
0.218,0.236,0.03,4,0,0.988,0
0.221,0.236,0.03,4,0,0.983,0
0.226,0.228,0.03,4,0,0.983,0
0.232,0.232,0.03,4,0,0.984,0
0.216,0.232,0.03,4,0,0.987,0
0.224,0.237,0.03,4,0,0.983,0
0.214,0.243,0.03,4,0,0.983,0
0.227,0.25,0.03,4,0,0.983,0
0.222,0.243,0.03,4,0,0.985,0
0.218,0.247,0.03,4,0,0.983,0
0.215,0.225,0.03,4,0,0.985,0
0.218,0.228,0.03,4,0,0.984,0
0.219,0.236,0.03,4,0,0.984,0
0.218,0.247,0.03,4,0,0.983,0
0.201,0.236,0.03,4,0,0.98,0
0.207,0.244,0.03,4,0,0.981,0
0.222,0.233,0.03,4,0,0.983,0
0.208,0.259,0.03,4,0,0.983,0
0.208,0.236,0.03,4,0,0.984,0
0.216,0.229,0.03,4,0,0.983,0
0.213,0.233,0.03,4,0,0.984,0
0.204,0.225,0.03,4,0,0.984,0
0.195,0.218,0.03,4,0,0.983,0
0.22,0.232,0.03,4,0,0.985,0
0.205,0.243,0.03,4,0,0.983,0
0.221,0.238,0.03,4,0,0.984,0
0.211,0.25,0.03,4,0,0.984,0
0.204,0.246,0.03,4,0,0.984,0
0.214,0.229,0.03,4,0,0.984,0
0.228,0.236,0.03,4,0,0.983,0
0.228,0.24,0.03,4,0,0.985,0
0.204,0.233,0.03,4,0,0.985,0
0.205,0.24,0.03,4,0,0.984,0
0.211,0.24,0.03,4,0,0.985,0
0.217,0.239,0.03,4,0,0.981,0
0.209,0.228,0.03,4,0,0.981,0
0.213,0.243,0.03,4,0,0.98,0
0.219,0.24,0.03,4,0,0.982,0
0.218,0.244,0.03,4,0,0.983,0
0.229,0.232,0.03,4,0,0.985,0
0.219,0.236,0.03,4,0,0.984,0
0.231,0.235,0.03,4,0,0.987,0
0.209,0.243,0.03,4,0,0.982,0
0.225,0.215,0.03,4,0,0.98,0
0.228,0.229,0.03,4,0,0.981,0
0.221,0.229,0.03,4,0,0.981,0
0.219,0.245,0.03,4,0,0.984,0
0.237,0.255,0.03,4,0,0.987,0
0.228,0.218,0.03,4,0,0.985,0
0.225,0.221,0.03,4,0,0.985,0
0.233,0.253,0.03,4,0,0.982,0
0.217,0.404,0.03,4,0,0.989,0
0.208,0.389,0.03,4,0,0.991,0
0.21,0.411,0.03,4,0,0.993,0
0.201,0.412,0.03,4,0,0.992,0
0.208,0.367,0.03,4,0,0.988,0
0.223,0.372,0.03,4,0,0.988,0
0.219,0.35,0.03,4,0,0.992,0
0.222,0.342,0.03,4,0,0.992,0
0.214,0.373,0.03,4,0,0.988,0
0.225,0.339,0.03,4,0,0.987,0
0.225,0.338,0.03,4,0,0.986,0
0.203,0.248,0.03,4,0,0.986,0
0.222,0.26,0.03,4,0,0.987,0
0.195,0.235,0.03,4,0,0.986,0
0.211,0.225,0.03,4,0,0.986,0
0.216,0.233,0.03,4,0,0.985,0
0.218,0.243,0.03,4,0,0.987,0
0.218,0.232,0.03,4,0,0.986,0
0.215,0.235,0.03,4,0,0.985,0
0.218,0.231,0.03,4,0,0.985,0
0.205,0.233,0.03,4,0,0.984,0
0.22,0.24,0.03,4,0,0.985,0
0.222,0.236,0.03,4,0,0.984,0
0.215,0.232,0.03,4,0,0.984,0
0.211,0.225,0.03,4,0,0.983,0
0.207,0.221,0.03,4,0,0.983,0
0.236,0.229,0.03,4,0,0.983,0
0.24,0.229,0.03,4,0,0.983,0
0.219,0.237,0.03,4,0,0.985,0
0.221,0.231,0.03,4,0,0.984,0
0.214,0.236,0.03,4,0,0.986,0
0.218,0.248,0.03,4,0,0.984,0
0.218,0.253,0.03,4,0,0.987,0
0.222,0.355,0.03,4,0,0.988,0
0.229,0.354,0.03,4,0,0.988,0
0.225,0.348,0.03,4,0,0.989,0
0.225,0.339,0.03,4,0,0.989,0
0.219,0.348,0.03,4,0,0.989,0
0.207,0.341,0.03,4,0,0.988,0
0.208,0.324,0.03,4,0,0.988,0
0.219,0.316,0.03,4,0,0.985,0
0.219,0.327,0.03,4,0,0.985,0
0.217,0.317,0.03,4,0,0.985,0
0.221,0.315,0.03,4,0,0.985,0
0.224,0.302,0.03,4,0,0.986,0
0.218,0.253,0.03,4,0,0.983,0
0.218,0.262,0.03,4,0,0.982,0
0.218,0.244,0.03,4,0,0.981,0
0.217,0.244,0.03,4,0,0.98,0
0.209,0.24,0.03,4,0,0.986,0
0.226,0.24,0.03,4,0,0.983,0
0.209,0.236,0.03,4,0,0.986,0
0.203,0.232,0.03,4,0,0.983,0
0.179,0.229,0.03,5,0,0.984,0
0.194,0.247,0.03,5,0,0.984,0
0.194,0.25,0.031,5,0,0.988,0
0.156,0.243,0.032,5,0,0.985,0
0.149,0.235,0.032,5,0,0.986,0
0.138,0.259,0.033,5,0,0.983,0
0.14,0.256,0.033,5,0,0.984,0
0.136,0.248,0.034,5,0,0.981,0
0.133,0.243,0.034,5,0,0.983,0
0.123,0.236,0.035,5,0,0.984,0
0.104,0.249,0.036,5,0,0.984,0
0.106,0.225,0.036,5,0,0.983,0
0.13,0.239,0.037,5,0,0.985,0
0.091,0.243,0.037,5,0,0.985,0
0.096,0.235,0.038,5,0,0.983,0
0.127,0.247,0.038,5,0,0.982,0
0.085,0.225,0.039,5,0,0.981,0
0.089,0.25,0.04,5,0,0.984,0
0.087,0.24,0.04,5,0,0.983,0
0.065,0.225,0.041,5,0,0.983,0
0.087,0.237,0.041,5,0,0.981,0
0.097,0.247,0.042,5,0,0.985,0
0.077,0.243,0.042,5,0,0.986,0
0.09,0.239,0.043,5,0,0.983,0
0.091,0.247,0.043,5,0,0.981,0
0.096,0.231,0.044,5,0,0.986,0
0.087,0.225,0.044,5,0,0.984,0
0.086,0.236,0.045,5,0,0.982,0
0.085,0.242,0.046,5,0,0.983,0
0.083,0.244,0.046,5,0,0.983,0
0.077,0.252,0.047,5,0,0.984,0
0.077,0.252,0.047,5,0,0.984,0
0.06,0.244,0.048,5,0,0.984,0
0.06,0.243,0.048,5,0,0.983,0
0.083,0.233,0.049,5,0,0.982,0
0.076,0.228,0.049,5,0,0.981,0
0.077,0.228,0.05,5,0,0.981,0
0.086,0.239,0.05,5,0,0.982,0
0.089,0.24,0.051,5,0,0.984,0
0.092,0.247,0.052,5,0,0.981,0
0.09,0.236,0.052,5,0,0.982,0
0.077,0.244,0.053,5,0,0.984,0
0.087,0.236,0.053,5,0,0.985,0
0.099,0.244,0.054,5,0,0.981,0
0.092,0.236,0.054,5,0,0.982,0
0.1,0.237,0.055,5,0,0.982,0
0.085,0.239,0.056,5,0,0.986,0
0.082,0.238,0.056,5,0,0.986,0
0.107,0.236,0.057,5,0,0.987,0
0.111,0.236,0.057,5,0,0.987,0
0.093,0.231,0.058,5,0,0.986,0
0.106,0.225,0.058,5,0,0.984,0
0.066,0.243,0.059,5,0,0.985,0
0.078,0.248,0.06,5,0,0.986,0
0.081,0.252,0.06,5,0,0.983,0
0.086,0.225,0.061,5,0,0.982,0
0.086,0.246,0.061,5,0,0.983,0
0.1,0.238,0.062,5,0,0.984,0
0.109,0.228,0.062,5,0,0.984,0
0.081,0.24,0.063,5,0,0.985,0
0.086,0.24,0.063,5,0,0.981,0
0.123,0.254,0.064,5,0,0.984,0
0.125,0.248,0.064,5,0,0.985,0
0.079,0.248,0.065,5,0,0.982,0
0.118,0.236,0.066,5,0,0.983,0
0.102,0.259,0.066,5,0,0.984,0
0.099,0.242,0.067,5,0,0.985,0
0.079,0.244,0.067,5,0,0.984,0
0.097,0.255,0.068,5,0,0.982,0
0.107,0.254,0.068,5,0,0.984,0
0.092,0.228,0.069,5,0,0.982,0
0.099,0.221,0.069,5,0,0.985,0
0.093,0.259,0.07,5,0,0.984,0
0.085,0.251,0.07,5,0,0.983,0
0.067,0.247,0.071,5,0,0.982,0
0.072,0.24,0.072,5,0,0.982,0
0.072,0.236,0.072,5,0,0.983,0
0.086,0.251,0.073,5,0,0.98,0
0.092,0.25,0.073,5,0,0.98,0
0.097,0.244,0.074,5,0,0.982,0
0.097,0.243,0.074,5,0,0.983,0
0.092,0.222,0.075,5,0,0.986,0
0.104,0.233,0.076,5,0,0.982,0
0.09,0.249,0.076,5,0,0.98,0
0.099,0.243,0.077,5,0,0.982,0
0.102,0.236,0.077,5,0,0.984,0
0.078,0.25,0.078,5,0,0.982,0
0.076,0.251,0.078,5,0,0.981,0
0.071,0.236,0.079,5,0,0.981,0
0.048,0.243,0.08,5,0,0.98,0
0.05,0.236,0.08,5,0,0.982,0
0.089,0.232,0.081,5,0,0.987,0
0.069,0.238,0.081,5,0,0.986,0
0.077,0.244,0.082,5,0,0.979,0
0.091,0.238,0.082,5,0,0.982,0
0.1,0.247,0.083,5,0,0.982,0
0.097,0.233,0.083,5,0,0.98,0
0.092,0.229,0.084,5,0,0.981,0
0.086,0.233,0.084,5,0,0.982,0
0.079,0.251,0.085,5,0,0.983,0
0.079,0.243,0.086,5,0,0.984,0
0.085,0.24,0.086,5,0,0.984,0
0.077,0.248,0.087,5,0,0.985,0
0.087,0.254,0.087,5,0,0.985,0
0.098,0.229,0.088,5,0,0.984,0
0.091,0.24,0.088,5,0,0.985,0
0.106,0.251,0.089,5,0,0.981,0
0.101,0.247,0.089,5,0,0.981,0
0.088,0.246,0.09,5,0,0.982,0
0.079,0.226,0.091,5,0,0.98,0
0.087,0.244,0.091,5,0,0.981,0
0.097,0.244,0.092,5,0,0.985,0
0.105,0.25,0.092,5,0,0.986,0
0.084,0.228,0.093,5,0,0.982,0
0.086,0.24,0.093,5,0,0.984,0
0.1,0.261,0.094,5,0,0.985,0
0.081,0.244,0.095,5,0,0.984,0
0.092,0.232,0.095,5,0,0.984,0
0.092,0.236,0.096,5,0,0.983,0
0.074,0.236,0.096,5,0,0.983,0
0.087,0.23,0.097,5,0,0.986,0
0.099,0.248,0.097,5,0,0.988,0
0.103,0.252,0.098,5,0,0.986,0
0.181,0.246,0.099,5,0,0.988,0
0.17,0.246,0.099,5,0,0.986,0
0.181,0.232,0.1,5,0,0.984,0
0.179,0.24,0.1,5,0,0.984,0
0.234,0.236,0.101,5,0,0.988,0
0.244,0.236,0.101,5,0,0.988,0
0.254,0.229,0.101,5,0,0.99,0
0.238,0.214,0.101,5,0,0.987,0
0.233,0.225,0.101,5,0,0.989,0
0.243,0.229,0.101,5,0,0.99,0
0.252,0.232,0.101,5,0,0.989,0
0.256,0.232,0.101,5,0,0.989,0
0.218,0.251,0.101,5,0,0.989,0
0.236,0.24,0.101,5,0,0.985,0
0.236,0.233,0.101,5,0,0.986,0
0.253,0.243,0.101,5,0,0.984,0
0.237,0.243,0.101,5,0,0.984,0
0.235,0.235,0.1,4,0,0.986,0
0.237,0.239,0.1,4,0,0.985,0
0.248,0.25,0.099,4,0,0.988,0
0.236,0.238,0.099,4,0,0.989,0
0.222,0.235,0.098,4,0,0.989,0
0.239,0.235,0.098,4,0,0.986,0
0.252,0.228,0.098,4,0,0.985,0
0.254,0.245,0.098,4,0,0.986,0
0.238,0.245,0.098,4,0,0.985,0
0.239,0.225,0.098,4,0,0.987,0
0.232,0.228,0.098,4,0,0.987,0
0.254,0.25,0.098,4,0,0.984,0
0.257,0.229,0.098,4,0,0.988,0
0.255,0.243,0.098,4,0,0.992,0
0.214,0.221,0.098,4,0,0.984,0
0.214,0.232,0.098,4,0,0.984,0
0.239,0.239,0.098,4,0,0.987,0
0.213,0.25,0.098,4,0,0.987,0
0.218,0.239,0.098,4,0,0.987,0
0.219,0.218,0.098,4,0,0.987,0
0.228,0.23,0.098,4,0,0.986,0
0.222,0.228,0.097,3,0,0.988,0
0.226,0.239,0.097,3,0,0.988,0
0.218,0.24,0.096,3,0,0.984,0
0.204,0.244,0.096,3,0,0.984,0
0.208,0.236,0.096,3,0,0.984,0
0.208,0.229,0.095,3,0,0.983,0
0.232,0.239,0.095,3,0,0.986,0
0.231,0.233,0.094,3,0,0.986,0
0.231,0.243,0.093,3,0,0.984,0
0.229,0.239,0.093,3,0,0.984,0
0.229,0.236,0.092,3,0,0.986,0
0.223,0.236,0.092,3,0,0.982,0
0.227,0.24,0.091,3,0,0.983,0
0.229,0.243,0.091,3,0,0.986,0
0.227,0.239,0.09,3,0,0.987,0
0.228,0.236,0.09,3,0,0.985,0
0.236,0.246,0.089,3,0,0.988,0
0.227,0.254,0.088,3,0,0.987,0
0.231,0.258,0.088,3,0,0.986,0
0.231,0.236,0.088,3,0,0.984,0
0.234,0.233,0.087,3,0,0.984,0
0.237,0.233,0.086,3,0,0.983,0
0.245,0.236,0.085,3,0,0.985,0
0.236,0.233,0.085,3,0,0.986,0
0.234,0.23,0.084,3,0,0.985,0
0.228,0.23,0.084,3,0,0.984,0
0.238,0.228,0.084,3,0,0.985,0
0.233,0.232,0.084,3,0,0.985,0
0.234,0.232,0.084,3,0,0.985,0
0.238,0.237,0.084,3,0,0.987,0
0.241,0.237,0.084,3,0,0.986,0
0.242,0.24,0.084,3,0,0.985,0
0.231,0.244,0.084,3,0,0.986,0
0.238,0.244,0.084,3,0,0.986,0
0.246,0.226,0.084,3,0,0.986,0
0.245,0.233,0.084,3,0,0.986,0
0.225,0.232,0.084,3,0,0.986,0
0.234,0.236,0.084,3,0,0.987,0
0.237,0.236,0.084,3,0,0.983,0
0.247,0.241,0.084,3,0,0.984,0
0.234,0.236,0.084,3,0,0.985,0
0.224,0.236,0.083,2,0,0.987,0
0.238,0.243,0.083,2,0,0.984,0
0.233,0.238,0.082,2,0,0.986,0
0.226,0.235,0.081,2,0,0.983,0
0.219,0.246,0.081,2,0,0.982,0
0.229,0.228,0.08,2,0,0.986,0
0.207,0.232,0.08,2,0,0.983,0
0.212,0.228,0.079,2,0,0.984,0
0.234,0.243,0.079,2,0,0.985,0
0.236,0.231,0.078,2,0,0.987,0
0.224,0.252,0.078,2,0,0.985,0
0.244,0.244,0.078,2,0,0.986,0
0.241,0.218,0.078,2,0,0.988,0
0.221,0.242,0.078,2,0,0.983,0
0.215,0.242,0.078,2,0,0.984,0
0.216,0.229,0.078,2,0,0.984,0
0.222,0.24,0.078,2,0,0.983,0
0.235,0.238,0.078,2,0,0.985,0
0.229,0.232,0.078,2,0,0.986,0
0.224,0.246,0.078,2,0,0.985,0
0.234,0.239,0.078,2,0,0.985,0
0.243,0.238,0.078,2,0,0.987,0
0.223,0.229,0.078,2,0,0.984,0
0.229,0.229,0.078,2,0,0.984,0
0.245,0.248,0.078,2,0,0.986,0
0.211,0.248,0.078,2,0,0.985,0
0.22,0.236,0.078,2,0,0.983,0
0.225,0.232,0.078,2,0,0.983,0
0.244,0.251,0.078,2,0,0.987,0
0.225,0.255,0.078,2,0,0.986,0
0.222,0.248,0.078,2,0,0.985,0
0.227,0.232,0.078,2,0,0.985,0
0.236,0.232,0.078,2,0,0.983,0
0.219,0.222,0.078,2,0,0.987,0
0.226,0.222,0.078,2,0,0.985,0
0.212,0.233,0.078,2,0,0.982,0
0.211,0.24,0.078,2,0,0.986,0
0.224,0.236,0.078,2,0,0.981,0
0.214,0.243,0.078,2,0,0.982,0
0.211,0.246,0.078,2,0,0.984,0
0.218,0.265,0.078,2,0,0.986,0
0.221,0.233,0.078,2,0,0.986,0
0.226,0.232,0.078,2,0,0.984,0
0.224,0.225,0.078,2,0,0.984,0
0.222,0.232,0.078,2,0,0.985,0
0.228,0.228,0.078,2,0,0.986,0
0.221,0.229,0.078,2,0,0.987,0
0.215,0.23,0.078,2,0,0.983,0
0.229,0.236,0.078,2,0,0.986,0
0.234,0.239,0.078,2,0,0.986,0
0.217,0.235,0.078,2,0,0.983,0
0.223,0.244,0.078,2,0,0.986,0
0.211,0.236,0.078,2,0,0.986,0
0.207,0.228,0.078,2,0,0.985,0
0.211,0.228,0.078,2,0,0.987,0
0.232,0.228,0.078,2,0,0.985,0
0.238,0.24,0.078,2,0,0.985,0
0.224,0.242,0.078,2,0,0.984,0
0.227,0.244,0.078,2,0,0.986,0
0.231,0.244,0.078,2,0,0.986,0
0.235,0.234,0.078,2,0,0.987,0
0.228,0.236,0.078,2,0,0.986,0
0.217,0.228,0.078,2,0,0.986,0
0.216,0.235,0.078,2,0,0.984,0
0.212,0.243,0.078,2,0,0.984,0
0.207,0.225,0.078,2,0,0.985,0
0.218,0.236,0.078,2,0,0.985,0
0.231,0.247,0.078,2,0,0.986,0
0.228,0.235,0.078,2,0,0.985,0
0.21,0.234,0.078,2,0,0.983,0
0.211,0.234,0.078,2,0,0.983,0
0.231,0.236,0.078,2,0,0.985,0
0.231,0.236,0.078,2,0,0.986,0
0.211,0.228,0.078,2,0,0.984,0
0.221,0.235,0.078,2,0,0.988,0
0.229,0.228,0.078,2,0,0.985,0
0.222,0.229,0.078,2,0,0.985,0
0.225,0.233,0.078,2,0,0.985,0
0.219,0.235,0.078,2,0,0.985,0
0.228,0.239,0.078,2,0,0.986,0
0.229,0.248,0.078,2,0,0.987,0
0.218,0.247,0.078,2,0,0.984,0
0.224,0.246,0.078,2,0,0.984,0
0.219,0.247,0.078,2,0,0.984,0
0.211,0.244,0.078,2,0,0.985,0
0.206,0.221,0.078,2,0,0.985,0
0.211,0.225,0.078,2,0,0.985,0
0.233,0.229,0.078,2,0,0.983,0
0.218,0.236,0.078,2,0,0.982,0
0.212,0.233,0.078,2,0,0.982,0
0.22,0.235,0.078,2,0,0.985,0
0.232,0.232,0.078,2,0,0.985,0
0.218,0.232,0.078,2,0,0.985,0
0.218,0.236,0.078,2,0,0.985,0
0.21,0.221,0.078,2,0,0.985,0
0.213,0.225,0.078,2,0,0.984,0
0.222,0.222,0.078,2,0,0.986,0
0.231,0.221,0.078,2,0,0.986,0
0.219,0.222,0.078,2,0,0.984,0
0.221,0.232,0.078,2,0,0.984,0
0.224,0.221,0.078,2,0,0.982,0
0.208,0.221,0.078,2,0,0.984,0
0.222,0.222,0.078,2,0,0.985,0
0.208,0.232,0.078,2,0,0.983,0
0.217,0.24,0.078,2,0,0.985,0
0.225,0.229,0.078,2,0,0.984,0
0.226,0.236,0.078,2,0,0.983,0
0.22,0.243,0.078,2,0,0.984,0
0.222,0.225,0.078,2,0,0.986,0
0.241,0.236,0.078,2,0,0.983,0
0.238,0.23,0.078,2,0,0.986,0
0.229,0.228,0.078,2,0,0.986,0
0.217,0.236,0.078,2,0,0.986,0
0.215,0.24,0.078,2,0,0.984,0
0.214,0.233,0.078,2,0,0.985,0
0.202,0.233,0.078,2,0,0.985,0
0.209,0.225,0.078,2,0,0.983,0
0.219,0.225,0.078,2,0,0.983,0
0.221,0.24,0.078,2,0,0.983,0
0.224,0.228,0.078,2,0,0.986,0
0.215,0.225,0.078,2,0,0.986,0
0.224,0.236,0.078,2,0,0.987,0
0.232,0.244,0.078,2,0,0.985,0
0.218,0.229,0.078,2,0,0.985,0
0.206,0.233,0.078,2,0,0.985,0
0.212,0.238,0.078,2,0,0.984,0
0.249,0.236,0.078,2,0,0.986,0
0.218,0.244,0.078,2,0,0.986,0
0.215,0.243,0.078,2,0,0.986,0
0.238,0.243,0.078,2,0,0.984,0
0.241,0.236,0.078,2,0,0.987,0
0.226,0.24,0.078,2,0,0.987,0
0.218,0.24,0.078,2,0,0.985,0
0.225,0.233,0.078,2,0,0.986,0
0.236,0.249,0.078,2,0,0.982,0
0.234,0.246,0.078,2,0,0.983,0
0.225,0.228,0.078,2,0,0.986,0
0.218,0.24,0.078,2,0,0.983,0
0.225,0.229,0.078,2,0,0.983,0
0.238,0.239,0.078,2,0,0.99,0
0.218,0.238,0.078,2,0,0.989,0
0.218,0.244,0.078,2,0,0.985,0
0.248,0.24,0.078,2,0,0.986,0
0.211,0.233,0.078,2,0,0.986,0
0.203,0.228,0.078,2,0,0.986,0
0.214,0.249,0.078,2,0,0.987,0
0.213,0.238,0.078,2,0,0.987,0
0.232,0.222,0.078,2,0,0.984,0
0.208,0.225,0.078,2,0,0.984,0
0.213,0.232,0.078,2,0,0.984,0
0.214,0.25,0.078,2,0,0.984,0
0.207,0.253,0.078,2,0,0.984,0
0.229,0.236,0.078,2,0,0.986,0
0.229,0.243,0.078,2,0,0.985,0
0.208,0.235,0.078,2,0,0.984,0
0.214,0.222,0.078,2,0,0.985,0
0.215,0.235,0.078,2,0,0.985,0
0.231,0.222,0.078,2,0,0.986,0
0.227,0.228,0.078,2,0,0.985,0
0.219,0.249,0.078,2,0,0.985,0
0.224,0.249,0.078,2,0,0.986,0
0.231,0.251,0.078,2,0,0.986,0
0.207,0.238,0.078,2,0,0.986,0
0.207,0.234,0.078,2,0,0.985,0
0.229,0.236,0.078,2,0,0.985,0
0.228,0.246,0.078,2,0,0.988,0
0.239,0.235,0.078,2,0,0.986,0
0.233,0.228,0.078,2,0,0.987,0
0.228,0.239,0.078,2,0,0.983,0
0.235,0.238,0.078,2,0,0.986,0
0.239,0.251,0.078,2,0,0.986,0
0.239,0.243,0.078,2,0,0.984,0
0.242,0.251,0.078,2,0,0.986,0
0.225,0.221,0.078,2,0,0.987,0
0.212,0.221,0.078,2,0,0.988,0
0.225,0.239,0.078,2,0,0.985,0
0.221,0.232,0.078,2,0,0.986,0
0.231,0.228,0.078,2,0,0.986,0
0.231,0.229,0.078,2,0,0.986,0
0.218,0.236,0.078,2,0,0.984,0
0.218,0.225,0.078,2,0,0.986,0
0.236,0.225,0.078,2,0,0.989,0
0.224,0.238,0.078,2,0,0.984,0
0.238,0.238,0.078,2,0,0.983,0
0.217,0.233,0.078,2,0,0.985,0
0.225,0.239,0.078,2,0,0.987,0
0.222,0.243,0.078,2,0,0.985,0
0.214,0.239,0.078,2,0,0.983,0
0.225,0.236,0.078,2,0,0.985,0
0.217,0.24,0.078,2,0,0.986,0
0.225,0.246,0.078,2,0,0.983,0
0.229,0.232,0.078,2,0,0.984,0
0.219,0.232,0.078,2,0,0.984,0
0.228,0.239,0.078,2,0,0.984,0
0.231,0.25,0.078,2,0,0.983,0
0.234,0.236,0.078,2,0,0.985,0
0.224,0.234,0.078,2,0,0.986,0
0.218,0.226,0.078,2,0,0.986,0
0.215,0.231,0.078,2,0,0.985,0
0.21,0.243,0.078,2,0,0.985,0
0.233,0.254,0.078,2,0,0.988,0
0.204,0.25,0.078,2,0,0.986,0
0.235,0.232,0.078,2,0,0.984,0
0.229,0.232,0.078,2,0,0.983,0
0.228,0.243,0.078,2,0,0.986,0
0.231,0.242,0.078,2,0,0.985,0
0.238,0.236,0.078,2,0,0.982,0
0.241,0.232,0.078,2,0,0.982,0
0.238,0.253,0.078,2,0,0.983,0
0.243,0.233,0.078,2,0,0.987,0
0.228,0.246,0.078,2,0,0.986,0
0.225,0.24,0.078,2,0,0.987,0
0.225,0.236,0.078,2,0,0.985,0
0.222,0.245,0.078,2,0,0.987,0
0.224,0.248,0.078,2,0,0.984,0
0.219,0.243,0.078,2,0,0.984,0
0.234,0.252,0.078,2,0,0.984,0
0.249,0.262,0.078,2,0,0.983,0
0.224,0.222,0.078,2,0,0.985,0
0.217,0.228,0.078,2,0,0.986,0
0.218,0.236,0.078,2,0,0.985,0
0.218,0.236,0.078,2,0,0.985,0
0.226,0.232,0.078,2,0,0.986,0
0.218,0.221,0.078,2,0,0.984,0
0.207,0.235,0.078,2,0,0.984,0
0.224,0.228,0.078,2,0,0.985,0
0.228,0.224,0.078,2,0,0.987,0
0.228,0.234,0.078,2,0,0.987,0
0.231,0.234,0.078,2,0,0.985,0
0.232,0.236,0.078,2,0,0.987,0
0.225,0.236,0.078,2,0,0.988,0
0.23,0.245,0.078,2,0,0.989,0
0.217,0.248,0.078,2,0,0.987,0
0.211,0.233,0.078,2,0,0.982,0
0.215,0.247,0.078,2,0,0.985,0
0.228,0.24,0.078,2,0,0.986,0
0.218,0.24,0.078,2,0,0.985,0
0.211,0.244,0.078,2,0,0.984,0
0.221,0.233,0.078,2,0,0.986,0
0.214,0.235,0.078,2,0,0.986,0
0.235,0.236,0.078,2,0,0.987,0
0.231,0.233,0.078,2,0,0.989,0
0.231,0.233,0.078,2,0,0.986,0
0.212,0.235,0.078,2,0,0.985,0
0.214,0.228,0.078,2,0,0.986,0
0.22,0.232,0.078,2,0,0.988,0
0.211,0.246,0.078,2,0,0.984,0
0.207,0.229,0.078,2,0,0.984,0
0.212,0.225,0.078,2,0,0.984,0
0.218,0.217,0.078,2,0,0.982,0
0.217,0.233,0.078,2,0,0.982,0
0.225,0.243,0.078,2,0,0.986,0
0.218,0.228,0.078,2,0,0.987,0
0.21,0.239,0.078,2,0,0.984,0
0.214,0.218,0.078,2,0,0.981,0
0.221,0.214,0.078,2,0,0.982,0
0.236,0.243,0.078,2,0,0.983,0
0.238,0.225,0.078,2,0,0.981,0
0.198,0.232,0.078,2,0,0.984,0
0.204,0.232,0.078,2,0,0.984,0
0.214,0.249,0.078,2,0,0.989,0
0.206,0.233,0.078,2,0,0.985,0
0.206,0.236,0.078,2,0,0.984,0
0.218,0.235,0.078,2,0,0.984,0
0.219,0.232,0.078,2,0,0.985,0
0.211,0.225,0.078,2,0,0.984,0
0.216,0.24,0.078,2,0,0.985,0
0.221,0.228,0.078,2,0,0.984,0
0.218,0.228,0.078,2,0,0.986,0
0.234,0.228,0.078,2,0,0.986,0
0.234,0.242,0.078,2,0,0.986,0
0.224,0.236,0.078,2,0,0.985,0
0.218,0.229,0.078,2,0,0.982,0
0.211,0.229,0.078,2,0,0.982,0
0.203,0.236,0.078,2,0,0.983,0
0.208,0.239,0.078,2,0,0.984,0
0.211,0.225,0.078,2,0,0.982,0
0.217,0.239,0.078,2,0,0.983,0
0.206,0.232,0.078,2,0,0.984,0
0.208,0.228,0.078,2,0,0.986,0
0.234,0.228,0.078,2,0,0.985,0
0.241,0.239,0.078,2,0,0.987,0
0.218,0.236,0.078,2,0,0.987,0
0.219,0.258,0.078,2,0,0.986,0
0.216,0.247,0.078,2,0,0.987,0
0.221,0.233,0.078,2,0,0.984,0
0.228,0.241,0.078,2,0,0.981,0
0.211,0.236,0.078,2,0,0.984,0
0.223,0.247,0.078,2,0,0.982,0
0.231,0.243,0.078,2,0,0.983,0
0.221,0.236,0.078,2,0,0.989,0
0.215,0.232,0.078,2,0,0.986,0
0.226,0.25,0.078,2,0,0.982,0
0.229,0.239,0.078,2,0,0.983,0
0.218,0.239,0.078,2,0,0.986,0
0.221,0.248,0.078,2,0,0.987,0
0.212,0.237,0.078,2,0,0.985,0
0.228,0.243,0.078,2,0,0.985,0
0.227,0.247,0.078,2,0,0.985,0
0.208,0.24,0.078,2,0,0.984,0
0.218,0.225,0.078,2,0,0.985,0
0.232,0.235,0.078,2,0,0.984,0
0.229,0.235,0.078,2,0,0.984,0
0.215,0.242,0.078,2,0,0.984,0
0.224,0.247,0.078,2,0,0.984,0
0.227,0.221,0.078,2,0,0.987,0
0.228,0.225,0.078,2,0,0.987,0
0.221,0.225,0.078,2,0,0.983,0
0.219,0.235,0.078,2,0,0.984,0
0.231,0.251,0.078,2,0,0.986,0
0.207,0.225,0.078,2,0,0.988,0
0.215,0.225,0.078,2,0,0.986,0
0.234,0.239,0.078,2,0,0.985,0
0.231,0.243,0.078,2,0,0.986,0
0.216,0.25,0.078,2,0,0.985,0
0.214,0.239,0.078,2,0,0.985,0
0.238,0.238,0.078,2,0,0.986,0
0.215,0.233,0.078,2,0,0.985,0
0.203,0.239,0.078,2,0,0.983,0
0.207,0.243,0.078,2,0,0.984,0
0.207,0.226,0.078,2,0,0.986,0
0.225,0.244,0.078,2,0,0.985,0
0.216,0.233,0.078,2,0,0.981,0
0.214,0.233,0.078,2,0,0.982,0
0.222,0.235,0.078,2,0,0.985,0
0.219,0.235,0.078,2,0,0.986,0
0.211,0.243,0.078,2,0,0.985,0
0.238,0.228,0.078,2,0,0.987,0
